x,y,z,p
2.6345e+00,-2.1992e-01,7.1055e-01,2.5000420e-01
2.7233e+00,-2.1992e-01,7.0343e-01,2.5000242e-01
2.6900e+00,-1.5029e-01,7.0501e-01,2.5000209e-01
2.6146e+00,-1.3268e-01,7.0834e-01,2.5000221e-01
2.5536e+00,-1.8099e-01,7.1026e-01,2.5000504e-01
2.5536e+00,-2.5884e-01,7.1009e-01,2.5000437e-01
2.6146e+00,-3.0709e-01,7.0773e-01,2.5000203e-01
2.6900e+00,-2.8951e-01,7.0452e-01,2.5000218e-01
2.8115e+00,-2.1992e-01,6.8958e-01,2.5000137e-01
2.7914e+00,-1.3757e-01,6.9016e-01,2.5000108e-01
2.7355e+00,-7.3596e-02,6.9248e-01,2.5000041e-01
2.6560e+00,-4.2391e-02,6.9651e-01,2.5011575e-01
2.5707e+00,-5.1717e-02,7.0064e-01,2.5009514e-01
2.4995e+00,-1.0032e-01,7.0248e-01,2.5000056e-01
2.4594e+00,-1.7676e-01,7.0237e-01,2.5000436e-01
2.4593e+00,-2.6309e-01,7.0246e-01,2.5000272e-01
2.4996e+00,-3.3941e-01,7.0181e-01,2.5019009e-01
2.5708e+00,-3.8784e-01,6.9946e-01,2.5008591e-01
2.6560e+00,-3.9702e-01,6.9483e-01,2.5015604e-01
2.7353e+00,-3.6602e-01,6.9142e-01,2.5000064e-01
2.7913e+00,-3.0223e-01,6.8983e-01,2.5000124e-01
2.8996e+00,-2.1992e-01,6.6954e-01,2.5000127e-01
2.8851e+00,-1.3389e-01,6.6917e-01,2.5000098e-01
2.8436e+00,-5.7116e-02,6.6947e-01,2.5000035e-01
2.7800e+00,2.7883e-03,6.7190e-01,2.5004473e-01
2.7003e+00,3.9987e-02,6.7717e-01,2.5000529e-01
2.6121e+00,4.9728e-02,6.8339e-01,2.5004202e-01
2.5251e+00,2.9482e-02,6.8785e-01,2.5006417e-01
2.4498e+00,-1.9298e-02,6.8873e-01,2.5005382e-01
2.3952e+00,-9.0447e-02,6.8708e-01,2.5000692e-01
2.3667e+00,-1.7524e-01,6.8558e-01,2.5000067e-01
2.3666e+00,-2.6462e-01,6.8583e-01,2.5013719e-01
2.3949e+00,-3.4959e-01,6.8810e-01,2.5001745e-01
2.4498e+00,-4.2055e-01,6.8874e-01,2.5006736e-01
2.5254e+00,-4.6865e-01,6.8600e-01,2.5005454e-01
2.6122e+00,-4.8835e-01,6.8029e-01,2.5002437e-01
2.7000e+00,-4.7872e-01,6.7428e-01,2.5000306e-01
2.7796e+00,-4.4203e-01,6.7010e-01,2.5013780e-01
2.8435e+00,-3.8264e-01,6.6913e-01,2.5000068e-01
2.8851e+00,-3.0598e-01,6.6938e-01,2.5000118e-01
2.9885e+00,-2.1992e-01,6.4391e-01,2.5000284e-01
2.9766e+00,-1.3208e-01,6.4249e-01,2.5000205e-01
2.9431e+00,-5.0252e-02,6.4063e-01,2.5000082e-01
2.8910e+00,2.0962e-02,6.4008e-01,2.5009630e-01
2.8239e+00,7.8501e-02,6.4291e-01,2.5000919e-01
2.7447e+00,1.1932e-01,6.4884e-01,2.5009646e-01
2.6572e+00,1.4078e-01,6.5741e-01,2.5008467e-01
2.5659e+00,1.3967e-01,6.6588e-01,2.5005298e-01
2.4775e+00,1.1375e-01,6.7079e-01,2.5004730e-01
2.3995e+00,6.4100e-02,6.7050e-01,2.5001227e-01
2.3383e+00,-4.7601e-03,6.6585e-01,2.5015853e-01
2.2964e+00,-8.6079e-02,6.6134e-01,2.5001862e-01
2.2752e+00,-1.7453e-01,6.5874e-01,2.5008686e-01
2.2745e+00,-2.6540e-01,6.6006e-01,2.5005432e-01
2.2951e+00,-3.5428e-01,6.6388e-01,2.5024964e-01
2.3368e+00,-4.3622e-01,6.6937e-01,2.5000321e-01
2.3992e+00,-5.0427e-01,6.7127e-01,2.5004062e-01
2.4781e+00,-5.5225e-01,6.6808e-01,2.5004947e-01
2.5664e+00,-5.7659e-01,6.6046e-01,2.5007129e-01
2.6570e+00,-5.7740e-01,6.5153e-01,2.5010262e-01
2.7440e+00,-5.5692e-01,6.4454e-01,2.5004069e-01
2.8232e+00,-5.1733e-01,6.4072e-01,2.5002958e-01
2.8911e+00,-4.6087e-01,6.4025e-01,2.5000045e-01
2.9437e+00,-3.8991e-01,6.4182e-01,2.5000165e-01
2.9772e+00,-3.0791e-01,6.4359e-01,2.5000267e-01
3.0801e+00,-2.1992e-01,6.1341e-01,2.5000709e-01
3.0684e+00,-1.2770e-01,6.1053e-01,2.5000551e-01
3.0368e+00,-4.0809e-02,6.0610e-01,2.5000269e-01
2.9886e+00,3.7400e-02,6.0255e-01,2.5000038e-01
2.9273e+00,1.0527e-01,6.0228e-01,2.4981583e-01
2.8543e+00,1.6089e-01,6.0522e-01,2.5008971e-01
2.7722e+00,2.0384e-01,6.1327e-01,2.5005892e-01
2.6819e+00,2.3171e-01,6.2504e-01,2.5002437e-01
2.5860e+00,2.4148e-01,6.3856e-01,2.4979905e-01
2.4890e+00,2.2780e-01,6.4795e-01,2.5000570e-01
2.3980e+00,1.8966e-01,6.5094e-01,2.5000227e-01
2.3204e+00,1.2883e-01,6.4593e-01,2.5011015e-01
2.2601e+00,5.2058e-02,6.3687e-01,2.5006607e-01
2.2177e+00,-3.4357e-02,6.2794e-01,2.5000118e-01
2.1922e+00,-1.2592e-01,6.2231e-01,2.5000125e-01
2.1827e+00,-2.1992e-01,6.2176e-01,2.5000115e-01
2.1893e+00,-3.1455e-01,6.2643e-01,2.5000135e-01
2.2133e+00,-4.0746e-01,6.3460e-01,2.5017026e-01
2.2556e+00,-4.9519e-01,6.4457e-01,2.5000397e-01
2.3182e+00,-5.7118e-01,6.5056e-01,2.5000203e-01
2.3986e+00,-6.2842e-01,6.4923e-01,2.5000328e-01
2.4907e+00,-6.6246e-01,6.4045e-01,2.5000203e-01
2.5868e+00,-6.7349e-01,6.2772e-01,2.5001635e-01
2.6812e+00,-6.6462e-01,6.1544e-01,2.5005097e-01
2.7706e+00,-6.3900e-01,6.0650e-01,2.5009256e-01
2.8533e+00,-5.9886e-01,6.0225e-01,2.5000735e-01
2.9270e+00,-5.4484e-01,6.0177e-01,2.5018139e-01
2.9902e+00,-4.7839e-01,6.0523e-01,2.5000210e-01
3.0391e+00,-4.0009e-01,6.0968e-01,2.5000500e-01
3.0701e+00,-3.1253e-01,6.1305e-01,2.5000690e-01
3.1780e+00,-2.1992e-01,5.7877e-01,2.5000339e-01
3.1647e+00,-1.2370e-01,5.7386e-01,2.5000424e-01
3.1322e+00,-3.3111e-02,5.6615e-01,2.5000427e-01
3.0849e+00,4.9193e-02,5.5874e-01,2.5000181e-01
3.0262e+00,1.2230e-01,5.5388e-01,2.5008237e-01
2.9585e+00,1.8644e-01,5.5348e-01,2.5003844e-01
2.8828e+00,2.4159e-01,5.5810e-01,2.5000293e-01
2.7993e+00,2.8741e-01,5.6805e-01,2.5000128e-01
2.7079e+00,3.2233e-01,5.8271e-01,2.5014762e-01
2.6092e+00,3.4381e-01,6.0091e-01,2.5011867e-01
2.5054e+00,3.4569e-01,6.1780e-01,2.5009512e-01
2.4029e+00,3.2197e-01,6.2755e-01,2.5003508e-01
2.3106e+00,2.7072e-01,6.2604e-01,2.5002029e-01
2.2357e+00,1.9715e-01,6.1447e-01,2.5011766e-01
2.1792e+00,1.1083e-01,5.9921e-01,2.5000413e-01
3.1164e+00,-4.5201e-01,-5.6962e-01,2.5000035e-01
3.1563e+00,-3.6394e-01,-5.7649e-01,2.5000408e-01
3.1764e+00,-2.6869e-01,-5.7939e-01,2.5000053e-01
3.1740e+00,-1.7136e-01,-5.7686e-01,2.5000469e-01
3.1506e+00,-7.7492e-02,-5.7012e-01,2.5002546e-01
2.1284e+00,-4.6361e-01,5.9809e-01,2.5000682e-01
2.1682e+00,-5.5871e-01,6.1378e-01,2.5000070e-01
2.2285e+00,-6.4451e-01,6.2553e-01,2.5001580e-01
2.3097e+00,-7.1197e-01,6.2784e-01,2.5003418e-01
2.4061e+00,-7.5429e-01,6.1883e-01,2.5008824e-01
2.5086e+00,-7.7127e-01,6.0222e-01,2.5012634e-01
2.6098e+00,-7.6862e-01,5.8488e-01,2.4977654e-01
2.7062e+00,-7.4940e-01,5.6898e-01,2.5000174e-01
2.7966e+00,-7.1885e-01,5.5864e-01,2.5000200e-01
2.8808e+00,-6.7775e-01,5.5364e-01,2.5004096e-01
2.9587e+00,-6.2648e-01,5.5375e-01,2.5005830e-01
3.0293e+00,-5.6486e-01,5.5829e-01,2.5000160e-01
3.0904e+00,-4.9233e-01,5.6558e-01,2.5000417e-01
3.1386e+00,-4.0911e-01,5.7337e-01,2.5000430e-01
3.1691e+00,-3.1694e-01,5.7857e-01,2.5000343e-01
3.2879e+00,-2.1992e-01,5.4056e-01,2.4975129e-01
3.2694e+00,-1.1674e-01,5.3212e-01,2.4997172e-01
3.2306e+00,-2.0905e-02,5.1991e-01,2.5000042e-01
3.1780e+00,6.5340e-02,5.0780e-01,2.5000145e-01
3.1164e+00,1.4226e-01,4.9874e-01,2.5000039e-01
3.0483e+00,2.1097e-01,4.9426e-01,2.5000511e-01
2.9744e+00,2.7262e-01,4.9511e-01,2.5000194e-01
2.8945e+00,3.2811e-01,5.0182e-01,2.5000027e-01
2.8076e+00,3.7776e-01,5.1477e-01,2.5007204e-01
2.7123e+00,4.2129e-01,5.3435e-01,2.5006378e-01
2.6073e+00,4.5522e-01,5.5897e-01,2.4995037e-01
2.4935e+00,4.7045e-01,5.8290e-01,2.4995289e-01
2.3779e+00,4.5649e-01,5.9846e-01,2.4998511e-01
2.2721e+00,4.0778e-01,5.9961e-01,2.4997692e-01
2.1863e+00,3.2904e-01,5.8628e-01,2.4994386e-01
2.1239e+00,2.3240e-01,5.6429e-01,2.5000512e-01
3.1596e+00,-5.5201e-01,-5.1403e-01,2.5001510e-01
3.2197e+00,-4.6927e-01,-5.2627e-01,2.5016786e-01
3.2648e+00,-3.7528e-01,-5.3705e-01,2.5000888e-01
3.2862e+00,-2.7254e-01,-5.4094e-01,2.5004645e-01
3.2812e+00,-1.6771e-01,-5.3677e-01,2.5000770e-01
3.2517e+00,-6.7799e-02,-5.2587e-01,2.5015664e-01
3.2055e+00,2.3362e-02,-5.1347e-01,2.5007555e-01
2.0571e+00,-5.8502e-01,5.6511e-01,2.5000054e-01
2.1034e+00,-6.9041e-01,5.8695e-01,2.4994023e-01
2.1759e+00,-7.8159e-01,5.9985e-01,2.4997825e-01
2.2729e+00,-8.4611e-01,5.9816e-01,2.4998463e-01
2.3849e+00,-8.7794e-01,5.8219e-01,2.4995113e-01
2.4995e+00,-8.8093e-01,5.5810e-01,2.4995475e-01
2.6085e+00,-8.6442e-01,5.3360e-01,2.5005867e-01
2.7094e+00,-8.3709e-01,5.1431e-01,2.5002758e-01
2.8031e+00,-8.0219e-01,5.0149e-01,2.5000030e-01
2.8910e+00,-7.6050e-01,4.9499e-01,2.5000095e-01
2.9739e+00,-7.1170e-01,4.9434e-01,2.5000344e-01
3.0523e+00,-6.5494e-01,4.9899e-01,2.5000044e-01
3.1256e+00,-5.8896e-01,5.0819e-01,2.5000144e-01
3.1914e+00,-5.1224e-01,5.2036e-01,2.5000039e-01
3.2450e+00,-4.2376e-01,5.3252e-01,2.4996055e-01
3.2788e+00,-3.2464e-01,5.4006e-01,2.5000013e-01
3.4129e+00,-2.1992e-01,4.9402e-01,2.4999939e-01
3.3871e+00,-1.0916e-01,4.8277e-01,2.4999983e-01
3.3374e+00,-8.4487e-03,4.6582e-01,2.5000018e-01
3.2748e+00,8.0264e-02,4.4881e-01,2.4997305e-01
3.2065e+00,1.5850e-01,4.3524e-01,2.5000031e-01
3.1353e+00,2.2878e-01,4.2671e-01,2.5002564e-01
3.0615e+00,2.9319e-01,4.2364e-01,2.5002197e-01
2.9843e+00,3.5336e-01,4.2621e-01,2.5000176e-01
2.9024e+00,4.1050e-01,4.3470e-01,2.5010021e-01
2.8141e+00,4.6700e-01,4.5058e-01,2.4996416e-01
2.7161e+00,5.2216e-01,4.7377e-01,2.4994473e-01
2.6055e+00,5.7173e-01,5.0273e-01,2.5009147e-01
2.4818e+00,6.0681e-01,5.3353e-01,2.4998238e-01
2.3513e+00,6.1002e-01,5.5650e-01,2.4997874e-01
2.2289e+00,5.6892e-01,5.6290e-01,2.4989463e-01
2.1303e+00,4.8482e-01,5.4991e-01,2.4975798e-01
2.0626e+00,3.7326e-01,5.2290e-01,2.4999512e-01
2.0194e+00,2.5502e-01,4.9315e-01,2.5009028e-01
3.2658e+00,-5.7424e-01,-4.5944e-01,2.5001713e-01
3.3373e+00,-4.8875e-01,-4.7758e-01,2.4977896e-01
3.3646e+00,-5.7272e-02,-4.7473e-01,2.4996392e-01
3.3071e+00,3.7338e-02,-4.5703e-01,2.5000057e-01
1.9509e+00,-6.0354e-01,4.9743e-01,2.4999592e-01
1.9772e+00,-7.2746e-01,5.2701e-01,2.4999639e-01
2.0299e+00,-8.4694e-01,5.5273e-01,2.4978470e-01
2.1183e+00,-9.4139e-01,5.6297e-01,2.4999579e-01
2.2352e+00,-9.9645e-01,5.5411e-01,2.4998617e-01
2.3651e+00,-1.0096e+00,5.2951e-01,2.4997699e-01
2.4917e+00,-9.9259e-01,4.9864e-01,2.4999735e-01
2.6074e+00,-9.6010e-01,4.7004e-01,2.4997015e-01
2.7116e+00,-9.2116e-01,4.4770e-01,2.5008657e-01
2.8072e+00,-8.8045e-01,4.3327e-01,2.5000024e-01
2.8967e+00,-8.3701e-01,4.2551e-01,2.5000074e-01
2.9823e+00,-7.8993e-01,4.2378e-01,2.5000036e-01
3.0654e+00,-7.3773e-01,4.2752e-01,2.5006917e-01
3.1472e+00,-6.7930e-01,4.3686e-01,2.5000028e-01
3.2274e+00,-6.1223e-01,4.5121e-01,2.4990311e-01
3.3027e+00,-5.3317e-01,4.6834e-01,2.5000017e-01
3.3661e+00,-4.4003e-01,4.8484e-01,2.4999976e-01
3.4059e+00,-3.3345e-01,4.9483e-01,2.4999936e-01
3.5583e+00,-2.1992e-01,4.3470e-01,2.4999853e-01
3.5185e+00,-9.8415e-02,4.1990e-01,2.4999874e-01
3.4501e+00,8.5955e-03,3.9856e-01,2.4999933e-01
3.3702e+00,9.9672e-02,3.7748e-01,2.5000002e-01
3.2896e+00,1.7848e-01,3.6081e-01,2.4990410e-01
3.2102e+00,2.4849e-01,3.4926e-01,2.5010548e-01
3.1330e+00,3.1383e-01,3.4366e-01,2.5000942e-01
3.0548e+00,3.7562e-01,3.4302e-01,2.5012836e-01
2.9748e+00,4.3695e-01,3.4812e-01,2.5000019e-01
2.8901e+00,4.9937e-01,3.5921e-01,2.5000024e-01
2.7978e+00,5.6593e-01,3.7769e-01,2.4996049e-01
2.6931e+00,6.3703e-01,4.0419e-01,2.4996896e-01
2.5709e+00,7.0914e-01,4.3820e-01,2.4978744e-01
2.4296e+00,7.6598e-01,4.7383e-01,2.5014714e-01
2.2758e+00,7.8937e-01,5.0403e-01,2.5000891e-01
2.1349e+00,7.4418e-01,5.1095e-01,2.5005566e-01
2.0339e+00,6.3088e-01,4.9004e-01,2.5006078e-01
1.9734e+00,4.8786e-01,4.5571e-01,2.4998277e-01
1.9405e+00,3.4470e-01,4.2100e-01,2.4987955e-01
